#,,,,,,,,,,,,
# Results on Wed, 19 Apr 2023 19:27:14 GMT,,,,,,,,,,,
# USER AGENT: Mozilla/5.0 (X11, Ubuntu, Linux x86_64, rv:109.0) Gecko/20100101 Firefox/112.0,,,,,,,,,
# Design number was non-random = 0,,,,,,,,,,,,
#,,,,,,,,,,,,
# Columns below this comment are as follows:,,,,,,,,,,,,
# 1. Results reception time.,,,,,,,,,,,,
# 2. MD5 hash of participant's IP address.,,,,,,,,,,,,
# 3. Controller name.,,,,,,,,,,,,
# 4. Order number of item.,,,,,,,,,,,,
# 5. Inner element number.,,,,,,,,,,,,
# 6. Label.,,,,,,,,,,,,
# 7. Latin Square Group.,,,,,,,,,,,,
# 8. Field name.,,,,,,,,,,,,
# 9. Field value.,,,,,,,,,,,,
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,214,0,C,34,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Händler war auf dem Weg in den fernen Orient%2C um dort kostbare Gewürze einzukaufen. Dort angekommen begab er sich zum Marktplatz. Der Händler konnte schon von weitem die Rufe hören%2C mit denen die Sklaven zum Kauf angepriesen wurden. Der Händler fragte jemanden nach dem Stand mit den Gewürzen. Auf dem Weg zu den Gewürzen kam auch er an den Sklaven vorbei%2C welche seine fremdländischen Gewänder interessiert musterten. Dann versiegelte der Händler die Sklaven und anschließend ging er weiter zu den Gewürzen.</div>",3,NULL,1080
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,444,0,P,72,"<div style=""width: 40em", text-align: left," font-size: 20px""> Da das Baby Schnupfen hatte%2C wollte die Mutter mit dem Baby zum Arzt gehen. Davor wollte sie sich allerdings noch ihre Haare waschen%2C da diese sehr fettig waren. Nach dem Haarewaschen merkte die Mutter%2C dass sie kein Handtuch parat hatte und ging ein neues Handtuch holen. Antworten Sie bei dieser Frage mit Nummer sieben. Da das Handtuch weiß war%2C erinnerte sich die Mutter daran%2C dass sie dem Baby noch eine frische Windel anziehen musste%2C bevor sie sich auf den Weg zum Arzt machte. Daraufhin speicherte die Mutter das Baby. </div>",3,NULL,419
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,416,0,P,68,"<div style=""width: 40em", text-align: left," font-size: 20px""> An einem verschneiten Wintertag wollten Kinder einen Schneemann bauen. Als sie fertig waren%2C bemerkten sie%2C dass sie die Karotte vergessen hatten. Daraufhin liefen die Kinder wieder nach Hause%2C um die Mutter nach einer Karotte zu fragen. Antworten Sie bei dieser Frage mit Nummer eins. Die Mutter sagte den Kindern%2C dass sie schnell in die Küche gehen und nach einer Karotte sehen würde. Fröhlich fotografierte die Mutter die Kinder. </div>",2,NULL,653
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,128,0,A,20,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren. Der Autofahrer verlangte nun%2C dass der Mopedfahrer für den Schaden aufkomme%2C doch dieser weigerte sich und sagte%2C dass die Stange ja überhaupt nicht beschädigt sei. Daraufhin rief der Autofahrer einen Polizisten zur Hilfe. Der Polizist eilte sofort herbei und begutachtete das Fahrzeug. Dann sagte der Polizist zum Mopedfahrer%2C dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse. Daraufhin bestach der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall. </div>",2,NULL,641
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,343,0,Cd,55,"<div style=""width: 40em", text-align: left," font-size: 20px""> In einem Museum war ein Kurator dabei%2C eine neue Ausstellung zu gestalten. Da es um plastische Kunst ging%2C hatte sich der Kurator von einer befreundeten Galeristin eine Skulptur geliehen. Gerade war die Galeristin eingetroffen und sie überlegten nun gemeinsam%2C wo die Skulptur am Besten zur Geltung kommen würde. Lange suchten sie nach einem geeigneten Platz und fanden schließlich einen. Mühevoll installierte der Kurator die Skulptur%2C während die Galeristin Anleitungen gab. Danach sammelte der Kurator die Skulptur und dabei dankte er ihr für ihre Hilfe. </div>",2,NULL,473
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,27,0,B,3,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Redakteurin hatte von ihrer Firma eine Streifenkarte erhalten. Mit dieser Streifenkarte konnte die Redakteurin günstig mit dem Bus zur Arbeit fahren und musste nicht jedes Mal eine Karte bei dem Busfahrer kaufen. Leider hatte die Tochter der Redakteurin eines Tages eine Zeichnung auf die Streifenkarte gemalt. Deswegen hatte die Redakteurin etwas Angst%2C als sie bemerkte%2C dass der Busfahrer heute nicht gut gelaunt war%2C als sie ihm die Streifenkarte überreichte. Dann zeigte der Busfahrer die Streifenkarte und sofort fuhr er viel zu schnell weiter. </div>",1,NULL,1016
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,192,0,Bd,30,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Angeklagter wurde zum Gerichtssaal gebracht%2C wo der Richter und der Staatsanwalt schon auf ihn warteten. Der Mann wurde eines Raubüberfalls beschuldigt und heute war der erste Anhörungstag. Nachdem der Richter die Sitzung eröffnet hatte%2C trug der Staatsanwalt alle Punkte vor%2C die dem Angeklagten vorgeworfen wurden. Danach dankte der Richter dem Staatsanwalt und begann mit der Anhörung des Angeklagten. Am Ende ersetzte der Richter den Angeklagten und danach ließ er den ersten Zeugen herein. </div>",1,NULL,430
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,113,0,Ad,17,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher%2C denn der Rasenmäher war so groß%2C dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte. Das erzählte der Gärtner auch der kleinen Tochter seines Chefs. Begeistert fragte die Tochter des Chefs%2C ob sie auch mal fahren dürfe. Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese. Danach parkte die Tochter den Gärtner und dann sagte sie begeistert%2C dass sie morgen wiederkommen würde. </div>",1,NULL,320
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,286,0,C,46,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Mutter ging mit ihren eineiigen Zwillingen zum Doktor%2C da diese geimpft werden sollten. Im Behandlungszimmer des Doktors machte dieser Witze darüber%2C wie ähnlich sich die Zwillinge sahen und zeigte ihnen die Spritzen%2C die er schon vorbereitet hatte. Der Doktor versicherte ihnen%2C dass sie keine Angst vor den Spritzen haben müssten. Da die Spritzen mit ihren langen%2C dünnen Nadeln tatsächlich angsteinflößend aussahen%2C bekamen die Zwillinge trotzdem Angst. Dann bastelte der Doktor die Spritzen und anschließend begann er mit der Impfung. </div>",1,NULL,239
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,401,0,P,65,"<div style=""width: 40em", text-align: left," font-size: 20px""> Bei einem Kontrollrundgang ging der Bauleiter zu einem Maurer%2C um dessen Arbeit zu überwachen. Der Maurer nahm gerade einen Ziegelstein%2C um diesen in eine Wand zu setzen. Antworten Sie bei dieser Frage mit Nummer eins. Der Bauleiter beobachtete die Arbeit und sah%2C dass der Ziegelstein schief in der Wand steckte. Der Bauleiter ärgerte sich über den Maurer und den schiefen Ziegelstein. Genervt tauschte der Bauleiter den Maurer. </div>",7,NULL,1144
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,20,0,A,2,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein engagierter Lehrer sah eine alte Weltkarte in der Vitrine eines Antiquitätengeschäfts. Ein solch authentisches Artefakt schien dem Lehrer sehr geeignet für sein Klassenzimmer zu sein und er sprach die Verkäuferin an. Aufgeregt fragte der Lehrer die sympathische Verkäuferin%2C wie viel die Weltkarte kosten sollte. Obwohl er für eine zusätzliche Weltkarte selbst bezahlen musste%2C sagte der Lehrer der Verkäuferin%2C dass er dies gerne tun würde. Die Verkäuferin sagte daraufhin%2C wie beschämend es sei%2C dass die Schule nicht einmal für eine Weltkarte bezahlen würde. Dann kaufte der Lehrer die Weltkarte und danach verließ er das Geschäft. </div>",7,NULL,911
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,199,0,Cd,31,"<div style=""width: 40em", text-align: left," font-size: 20px""> Aufgeregt standen die Gäste in der Kirche und lauschten der rührenden Predigt des Pfarrers. Die Braut konnte den Moment kaum erwarten%2C in dem sie dem Bräutigam ihr Jawort geben und den Ring erhalten würde. Sie wusste%2C dass der Ring ein sehr besonderes Erbstück aus der Familie des Bräutigams war%2C das schon lange von Generation zu Generation weitergegeben worden war%2C und fühlte sich sehr geehrt%2C dieses zu erhalten. Als der Pfarrer die Predigt beendete und dem Brautpaar die Frage stellte%2C gaben sich der Bräutigam und die Braut das Jawort%2C während der Trauzeuge den schönen Ring hervorholte. Glücklich vereinfachte die Braut den Ring und dann übergab der Trauzeuge den Ring. </div>",7,NULL,737
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,171,0,B,27,"<div style=""width: 40em", text-align: left," font-size: 20px""> Als ein Lehrer seine Unterlagen holen wollte%2C bemerkte er%2C dass er seine Tasche nicht bei sich hatte. Erschrocken überlegte er%2C wo er die Tasche hatte stehen lassen. Ihm fiel ein%2C dass er sich eine Limonade hatte kaufen wollen%2C aber nicht genügend Kleingeld gehabt hatte. Deswegen war der Lehrer nochmal zurück ins Lehrerzimmer gegangen%2C um mehr Geld zu holen. Dort war er von einem Kollegen in ein wichtiges Gespräch verwickelt worden%2C sodass er die Limonade total vergessen hatte. In aller Aufregung über die Limonade hatte er bestimmt auch die Tasche in der Kantine stehen lassen. Zurück in der Kantine behielt der Lehrer die Limonade und dann suchte er seine Tasche. </div>",7,NULL,451
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,300,0,Bd,48,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Dirigent hatte ein neues Stück geschrieben und wollte es heute Abend zum ersten Mal dem Publikum zeigen. Lange hatte er mit dem Orchester geprobt und war gespannt auf die Reaktion des Publikums. Machte das Orchester heute Abend keinen Fehler%2C könnte das Stück die Karriere des Dirigenten voranbringen. Als der Abend gekommen war%2C betrat der Dirigent zusammen mit dem Orchester die Bühne%2C um dem Publikum das Stück zu präsentieren. An diesem Abend erwartete das Orchester das Publikum und das Publikum applaudierte. </div>",6,NULL,1032
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,149,0,Ad,23,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Junge verspürte Lust%2C einen Apfel zu essen. Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen. Bei dem Gedanken%2C wie schwer der Korb gewesen war und daran%2C wie frisch und saftig der Apfel sein musste%2C lief dem Jungen glatt das Wasser im Mund zusammen. Der Junge wusste%2C dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte. Sofort suchte der Junge den Apfel und dann entschied er sich für einen großen roten Apfel. </div>",5,NULL,898
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,250,0,C,40,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Minister und sein Berater waren erzürnt über den Präsidenten aus dem Nachbarland%2C da dieser sich nicht an ein Handelsabkommen hielt. Daraufhin riet der Berater dem Minister%2C mit Sanktionen gegen den Präsidenten vorzugehen. Der Berater organisierte ein Treffen%2C bei dem der Minister dem Präsidenten seine Forderungen überbringen konnte. Dann schminkte sich der Minister mit dem Präsidenten und dabei besprachen sie genauere Details. </div>",5,NULL,866
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,430,0,P,70,"<div style=""width: 40em", text-align: left," font-size: 20px""> An einem Sommertag strichen ein Maler und sein Lehrling Wände in einem Rohbau. Da es sehr warm war%2C zog der Maler seinen Mantel aus und legte ihn zur Seite. Antworten Sie bei dieser Frage mit Nummer eins. Voller Stolz erzählte der Maler%2C dass der Mantel neu sei und er ihn von seiner Frau geschenkt bekommen habe. Als der Lehrling sich umdrehte%2C stieß er aus Versehen gegen den Farbeimer und die Farbe ergoss sich über den Lehrling und den Mantel des Malers. Daraufhin bürstete der Maler den Mantel. </div>",4,NULL,888
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,92,0,A,14,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Schwimmer übte einen besonders schwierigen Sprung vom Sprungbrett%2C als er am Beckenrand ein Mädchen entdeckte. Seit einiger Zeit schon bewunderte er das Mädchen aus der Ferne%2C hatte sich aber nie getraut%2C es anzusprechen. Doch heute wollte der Schwimmer dies nachholen und ihm kam die Idee%2C dass er es mit dem anspruchsvollen Sprung vom Brett beeindrucken könnte. So wartete er einen Moment ab%2C in dem das Mädchen zum Brett blickte und sprang dann ins Wasser. Nach dem geglückten Sprung ging der Schwimmer sofort zu dem Mädchen und sprach es an. Danach musterte das Mädchen den Schwimmer und nach einer Weile verriet es ihm seine Handynummer. </div>",3,NULL,826
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,91,0,Cd,13,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Schneider und seine Assistentin suchten für eine neue Schaufensterpuppe%2C die der Schneider auf einer Messe ersteigert hatte%2C einen Platz in dem Laden. Zuerst stellte die Assistentin sie in den hinteren Teil des Ladens. Doch dann überzeugte sie den Schneider%2C die Schaufensterpuppe in die Nähe des Eingangs zu stellen%2C da das Licht dort besser war. Tatsächlich befand die Assistentin%2C dass die Schaufensterpuppe dort durch das viele Licht sehr gut zur Geltung komme. Daraufhin schnitt der Schneider die Schaufensterpuppe und dann sagte er%2C dass der Platz am Eingang eine gute Idee war. </div>",3,NULL,726
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,315,0,B,51,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Erzieherin suchte einen Therapeuten auf. Dieser war ihr von einer Freundin empfohlen worden%2C nachdem sie über Symptome geklagt hatte. Die Symptome waren denen einer Depression ziemlich ähnlich und die Erzieherin hatte beschlossen%2C dass sie professionelle Hilfe von dem Therapeuten brauche. So war die Erzieherin sehr erleichtert gewesen%2C als sie endlich einen Termin bei dem Therapeuten bekommen hatte%2C da sich die Symptome in letzter Zeit noch verschlimmert hatten. In der Praxis entwickelte der Therapeut die Symptome und daraufhin verschrieb er ein Medikament. </div>",3,NULL,625
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,84,0,Bd,12,"<div style=""width: 40em", text-align: left," font-size: 20px""> Ein Paparazzi stellte seine große Kamera auf und wartete auf eine berühmte Schauspielerin. Es war eine sehr gute Kamera und er wollte unbedingt tolle Bilder schießen. Als die Schauspielerin den Paparazzi entdeckte%2C wurde sie sehr wütend%2C da sie nicht fotografiert werden wollte. Deshalb warf die Schauspielerin die Kamera um. Daraufhin erkannte der Paparazzi die Kamera und ferner sagte er%2C dass er sich so nicht behandeln lasse. </div>",3,NULL,685
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,329,0,Ad,53,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eines Abends wurde ein Architekt von dem Bürgermeister angerufen. Dieser sagte%2C dass die Stadt eine neue Turnhalle zu bauen beabsichtigte. Er beauftragte den Architekten%2C einen Plan der Turnhalle zu erstellen und diesen in einer Rede vor dem Gemeinderat näher auszuführen. In der Rede solle er auf die besonderen Merkmale seines Entwurfes eingehen. Der Architekt versicherte%2C dass er sofort mit der Konzeption der Turnhalle beginnen werde und bedankte sich für die Tipps bezüglich der Rede. Daraufhin schrieb der Architekt die Turnhalle und dann goss er sich ein Glas Wein ein. </div>",2,NULL,898
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,34,0,C,4,"<div style=""width: 40em", text-align: left," font-size: 20px""> Während er einen Tisch baute%2C brach ein Schreiner seinen schönen Hammer in zwei Teile. Der Schreiner hatte den Hammer immer gemocht. Deswegen schien es ihm eine Schande%2C ihn einfach wegzuwerfen. Es erschien dem Schreiner eine viel bessere Idee%2C den Hammer von seinem Lehrling reparieren zu lassen. Dann aß der Lehrling den Hammer und sofort machte er sich an die Arbeit. </div>",2,NULL,824
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,437,0,P,71,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eines Winterabends betrat eine Ehefrau mit einer Platzwunde am Kopf und einer verbogenen Brille ihre Wohnung. Erschrocken fragte der Ehemann sie%2C was denn passiert sei. Antworten Sie bei dieser Frage mit Nummer sieben. Die Ehefrau legte die Brille beiseite und erzählte dem Ehemann%2C dass sie auf der vereisten Straße ausgerutscht sei. Dabei war auch die Brille der Ehefrau kaputtgegangen. Daraufhin tätschelte der Ehemann die Ehefrau. </div>",1,NULL,812
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,344,0,A,56,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Studentin war mit einer Kommilitonin in einer Kneipe. Da sie danach noch in einem Club feiern gehen wollten%2C beschlossen sie%2C sich auf der Toilette frisch zu machen. Dann fragte die Kommilitonin die Studentin%2C ob sie ihre Wimperntusche ausleihen dürfe%2C da sie ihre eigene vergessen hatte. Sofort gab die Studentin ihr die Wimperntusche. Die Kommilitonin fragte eine Bedienung nach der Toilette und machte sich mit der Wimperntusche in der Hand auf den Weg zur Toilette. Dann betrat die Kommilitonin die Toilette und anschließend schminkte sie sich. </div>",1,NULL,768
1681933489,04ef8d53227e963c692678c91c16a5cf6,Question,163,0,Cd,25,"<div style=""width: 40em", text-align: left," font-size: 20px""> Eine Geschäftsfrau hatte bei einer Auktion eine süße%2C alte Scheune ersteigert%2C die sie zu einer Bar herrichten ließ. Ihr Mann war nämlich Kellner und wollte sich schon lange selbstständig machen. Da der Mann in Bezug auf Ästhetik nicht sehr viel verstand%2C überließ er es ihr%2C die Renovierungsarbeiten anzuleiten. Diese hatten einige Zeit beansprucht%2C doch der Geschäftsfrau war das egal%2C denn sie war mit dem Resultat äußerst zufrieden. Die Bar war wunderschön geworden und hatte ihr altes Flair nicht verloren. Begeistert zeigte die Geschäftsfrau ihrem Mann die fertige Bar. Daraufhin sortierte der Mann die Bar und dann lobte er sie für ihren guten Geschmack. </div>",1,NULL,464
